repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test17,1396,1399,2806,2817,0.002144388849177984,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test39,1399,1399,2812,2817,0.0,0.001774937877174299
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test53,1390,1399,2794,2817,0.006433166547533953,0.008164714235001775
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test54,1391,1399,2798,2817,0.005718370264474625,0.0067447639332623354
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test55,1388,1399,2796,2817,0.007862759113652609,0.007454739084132056
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test56,1389,1399,2801,2817,0.007147962830593281,0.0056798012069577564
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlapRatio,test57,1391,1399,2798,2817,0.005718370264474625,0.0067447639332623354
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###horizontallyOverlaps,test13,1398,1399,2808,2817,0.0007147962830593281,0.003194888178913738
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###horizontallyOverlaps,test42,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###horizontallyOverlaps,test58,1398,1399,2808,2817,0.0007147962830593281,0.003194888178913738
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###horizontallyOverlaps,test65,1397,1399,2802,2817,0.0014295925661186562,0.005324813631522897
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticallyOverlaps,test15,1397,1399,2803,2817,0.0014295925661186562,0.004969826056088037
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticallyOverlaps,test38,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticallyOverlaps,test59,1398,1399,2808,2817,0.0007147962830593281,0.003194888178913738
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticallyOverlaps,test60,1398,1399,2810,2817,0.0007147962830593281,0.0024849130280440185
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test16,1397,1399,2800,2817,0.0014295925661186562,0.006034788782392616
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test19,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test21,1399,1399,2811,2817,0.0,0.002129925452609159
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test22,1399,1399,2811,2817,0.0,0.002129925452609159
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test23,1398,1399,2800,2817,0.0007147962830593281,0.006034788782392616
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###merge,test41,1399,1399,2814,2817,0.0,0.0010649627263045794
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlap,test18,1399,1399,2811,2817,0.0,0.002129925452609159
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlap,test19,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###verticalOverlap,test47,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test24,1399,1399,2811,2817,0.0,0.002129925452609159
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test25,1399,1399,2812,2817,0.0,0.001774937877174299
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test49,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Pair.java###getRight,test1,1399,1399,2812,2817,0.0,0.001774937877174299
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test28,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test29,1398,1399,2803,2817,0.0007147962830593281,0.004969826056088037
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test52,1398,1399,2805,2817,0.0007147962830593281,0.004259850905218318
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getBottom,test30,1399,1399,2812,2817,0.0,0.001774937877174299
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getBottom,test31,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getBottom,test48,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/TextChunk.java###isLtrDominant,test07,1391,1399,2754,2817,0.005718370264474625,0.022364217252396165
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getPoints,test66,1398,1399,2799,2817,0.0007147962830593281,0.006389776357827476
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Line.java###toString,test07,1394,1399,2756,2817,0.0035739814152966403,0.021654242101526448
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Line.java###toString,test13,1392,1399,2750,2817,0.005003573981415297,0.023784167554135604
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test00,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test01,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test02,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test03,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test04,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test05,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test06,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test07,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test08,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test09,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test10,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###of,test11,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test00,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test01,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test02,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test03,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test04,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test05,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test06,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test07,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test08,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test09,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test10,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getWidth,test11,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test24,1399,1399,2811,2817,0.0,0.002129925452609159
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test25,1399,1399,2812,2817,0.0,0.001774937877174299
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getTop,test49,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test28,1399,1399,2813,2817,0.0,0.0014199503017394391
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test29,1398,1399,2803,2817,0.0007147962830593281,0.004969826056088037
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/Rectangle.java###getLeft,test52,1398,1399,2805,2817,0.0007147962830593281,0.004259850905218318
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test00,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test01,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test02,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test03,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test04,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test05,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test06,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test07,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test08,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test09,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test10,1399,1399,2806,2817,0.0,0.0039048633297834577
tabulapdf_tabula-java,tabulapdf_tabula-java/src/main/java/technology/tabula/PageDims.java###getHeight,test11,1399,1399,2806,2817,0.0,0.0039048633297834577
